Date,Income,Extra Income,Total Expenses,Extra Expenses,Balance,Mortgage,Car,Food,Leisure,Utilities,Other
2023-04-27 18:26:08.718704,€0.00,€0.00,€23.50,€0.00,€37773.79,€0.00,€0.00,€0.00,€13.70,€0.00,€9.79
2023-04-28 18:26:08.718704,€0.00,€0.00,€24.95,€0.00,€37748.85,€0.00,€0.00,€0.00,€14.42,€0.00,€10.53
2023-04-29 18:26:08.718704,€0.00,€0.00,€24.64,€0.00,€37724.20,€0.00,€0.00,€0.00,€15.44,€0.00,€9.20
2023-04-30 18:26:08.718704,€0.00,€0.00,€23.39,€0.00,€37700.81,€0.00,€0.00,€0.00,€15.64,€0.00,€7.75
2023-05-01 18:26:08.718704,€4183.80,€0.00,€157.19,€0.00,€41727.42,€0.00,€0.00,€132.40,€15.40,€0.00,€9.39
2023-05-02 18:26:08.718704,€0.00,€0.00,€23.51,€0.00,€41703.91,€0.00,€0.00,€0.00,€14.35,€0.00,€9.16
2023-05-03 18:26:08.718704,€0.00,€0.00,€25.95,€0.00,€41677.96,€0.00,€0.00,€0.00,€16.86,€0.00,€9.09
2023-05-04 18:26:08.718704,€0.00,€0.00,€21.98,€0.00,€41655.99,€0.00,€0.00,€0.00,€13.26,€0.00,€8.71
2023-05-05 18:26:08.718704,€0.00,€0.00,€913.86,€0.00,€40742.13,€890.34,€0.00,€0.00,€14.75,€0.00,€8.76
2023-05-06 18:26:08.718704,€0.00,€0.00,€23.98,€0.00,€40718.14,€0.00,€0.00,€0.00,€13.52,€0.00,€10.46
2023-05-07 18:26:08.718704,€0.00,€0.00,€20.68,€0.00,€40697.46,€0.00,€0.00,€0.00,€12.60,€0.00,€8.08
2023-05-08 18:26:08.718704,€0.00,€0.00,€147.49,€0.00,€40549.97,€0.00,€0.00,€125.94,€11.81,€0.00,€9.75
2023-05-09 18:26:08.718704,€0.00,€0.00,€21.18,€0.00,€40528.79,€0.00,€0.00,€0.00,€12.61,€0.00,€8.56
2023-05-10 18:26:08.718704,€0.00,€0.00,€448.58,€0.00,€40080.21,€0.00,€426.45,€0.00,€12.99,€0.00,€9.15
2023-05-11 18:26:08.718704,€0.00,€0.00,€22.16,€0.00,€40058.05,€0.00,€0.00,€0.00,€13.10,€0.00,€9.06
2023-05-12 18:26:08.718704,€0.00,€0.00,€22.28,€0.00,€40035.77,€0.00,€0.00,€0.00,€13.70,€0.00,€8.57
2023-05-13 18:26:08.718704,€0.00,€0.00,€21.74,€0.00,€40014.03,€0.00,€0.00,€0.00,€12.53,€0.00,€9.21
2023-05-14 18:26:08.718704,€0.00,€0.00,€24.02,€0.00,€39990.01,€0.00,€0.00,€0.00,€14.05,€0.00,€9.97
2023-05-15 18:26:08.718704,€0.00,€0.00,€415.36,€0.00,€39574.66,€0.00,€0.00,€139.40,€11.79,€253.66,€10.51
2023-05-16 18:26:08.718704,€0.00,€0.00,€24.09,€0.00,€39550.57,€0.00,€0.00,€0.00,€13.79,€0.00,€10.30
2023-05-17 18:26:08.718704,€0.00,€0.00,€23.31,€0.00,€39527.26,€0.00,€0.00,€0.00,€13.53,€0.00,€9.78
2023-05-18 18:26:08.718704,€0.00,€0.00,€25.06,€0.00,€39502.20,€0.00,€0.00,€0.00,€15.08,€0.00,€9.98
2023-05-19 18:26:08.718704,€0.00,€0.00,€22.73,€0.00,€39479.47,€0.00,€0.00,€0.00,€14.51,€0.00,€8.22
2023-05-20 18:26:08.718704,€0.00,€0.00,€24.48,€0.00,€39454.99,€0.00,€0.00,€0.00,€15.16,€0.00,€9.32
2023-05-21 18:26:08.718704,€0.00,€0.00,€24.93,€0.00,€39430.06,€0.00,€0.00,€0.00,€15.90,€0.00,€9.03
2023-05-22 18:26:08.718704,€0.00,€0.00,€150.21,€0.00,€39279.85,€0.00,€0.00,€126.27,€13.50,€0.00,€10.45
2023-05-23 18:26:08.718704,€0.00,€0.00,€25.75,€0.00,€39254.10,€0.00,€0.00,€0.00,€13.98,€0.00,€11.77
2023-05-24 18:26:08.718704,€0.00,€0.00,€21.34,€0.00,€39232.77,€0.00,€0.00,€0.00,€12.80,€0.00,€8.54
2023-05-25 18:26:08.718704,€0.00,€0.00,€22.51,€0.00,€39210.25,€0.00,€0.00,€0.00,€14.35,€0.00,€8.17
2023-05-26 18:26:08.718704,€0.00,€0.00,€22.19,€0.00,€39188.07,€0.00,€0.00,€0.00,€12.61,€0.00,€9.58
2023-05-27 18:26:08.718704,€0.00,€0.00,€25.44,€0.00,€39162.63,€0.00,€0.00,€0.00,€15.90,€0.00,€9.54
2023-05-28 18:26:08.718704,€0.00,€0.00,€23.67,€0.00,€39138.96,€0.00,€0.00,€0.00,€13.78,€0.00,€9.90
2023-05-29 18:26:08.718704,€0.00,€0.00,€21.48,€0.00,€39117.47,€0.00,€0.00,€0.00,€12.55,€0.00,€8.93
2023-05-30 18:26:08.718704,€0.00,€0.00,€23.09,€0.00,€39094.38,€0.00,€0.00,€0.00,€12.94,€0.00,€10.15
2023-05-31 18:26:08.718704,€0.00,€0.00,€0.00,€0.00,€39094.38,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00
2023-06-01 18:26:08.718704,€4871.81,€2409.33,€180.70,€0.00,€46194.83,€0.00,€0.00,€155.33,€16.07,€0.00,€9.30
2023-06-02 18:26:08.718704,€0.00,€0.00,€25.08,€0.00,€46169.75,€0.00,€0.00,€0.00,€15.30,€0.00,€9.78
2023-06-03 18:26:08.718704,€0.00,€0.00,€20.72,€0.00,€46149.03,€0.00,€0.00,€0.00,€12.64,€0.00,€8.08
2023-06-04 18:26:08.718704,€0.00,€0.00,€24.43,€0.00,€46124.60,€0.00,€0.00,€0.00,€14.60,€0.00,€9.83
2023-06-05 18:26:08.718704,€0.00,€0.00,€897.31,€0.00,€45227.28,€875.82,€0.00,€0.00,€13.97,€0.00,€7.53
2023-06-06 18:26:08.718704,€0.00,€0.00,€24.42,€0.00,€45202.86,€0.00,€0.00,€0.00,€13.93,€0.00,€10.49
2023-06-07 18:26:08.718704,€0.00,€0.00,€23.93,€0.00,€45178.93,€0.00,€0.00,€0.00,€15.19,€0.00,€8.75
2023-06-08 18:26:08.718704,€0.00,€0.00,€178.11,€0.00,€45000.82,€0.00,€0.00,€155.82,€12.66,€0.00,€9.63
2023-06-09 18:26:08.718704,€0.00,€0.00,€23.23,€0.00,€44977.59,€0.00,€0.00,€0.00,€14.87,€0.00,€8.36
2023-06-10 18:26:08.718704,€0.00,€0.00,€483.42,€0.00,€44494.17,€0.00,€460.79,€0.00,€12.81,€0.00,€9.82
2023-06-11 18:26:08.718704,€0.00,€0.00,€24.50,€0.00,€44469.66,€0.00,€0.00,€0.00,€15.46,€0.00,€9.04
2023-06-12 18:26:08.718704,€0.00,€0.00,€23.85,€0.00,€44445.82,€0.00,€0.00,€0.00,€13.61,€0.00,€10.24
2023-06-13 18:26:08.718704,€0.00,€0.00,€23.68,€0.00,€44422.13,€0.00,€0.00,€0.00,€14.23,€0.00,€9.46
2023-06-14 18:26:08.718704,€0.00,€0.00,€23.98,€0.00,€44398.15,€0.00,€0.00,€0.00,€14.17,€0.00,€9.81
2023-06-15 18:26:08.718704,€0.00,€0.00,€459.76,€0.00,€43938.39,€0.00,€0.00,€119.09,€10.47,€320.33,€9.87
2023-06-16 18:26:08.718704,€0.00,€0.00,€22.90,€0.00,€43915.49,€0.00,€0.00,€0.00,€13.74,€0.00,€9.16
2023-06-17 18:26:08.718704,€0.00,€0.00,€22.06,€0.00,€43893.43,€0.00,€0.00,€0.00,€11.62,€0.00,€10.44
2023-06-18 18:26:08.718704,€0.00,€0.00,€22.99,€0.00,€43870.44,€0.00,€0.00,€0.00,€13.64,€0.00,€9.36
2023-06-19 18:26:08.718704,€0.00,€0.00,€22.81,€0.00,€43847.63,€0.00,€0.00,€0.00,€15.16,€0.00,€7.65
2023-06-20 18:26:08.718704,€0.00,€0.00,€23.25,€0.00,€43824.38,€0.00,€0.00,€0.00,€14.18,€0.00,€9.08
2023-06-21 18:26:08.718704,€0.00,€0.00,€23.04,€0.00,€43801.34,€0.00,€0.00,€0.00,€13.25,€0.00,€9.79
2023-06-22 18:26:08.718704,€0.00,€0.00,€184.52,€0.00,€43616.82,€0.00,€0.00,€161.72,€13.17,€0.00,€9.63
2023-06-23 18:26:08.718704,€0.00,€0.00,€22.79,€0.00,€43594.03,€0.00,€0.00,€0.00,€14.05,€0.00,€8.73
2023-06-24 18:26:08.718704,€0.00,€0.00,€18.37,€0.00,€43575.66,€0.00,€0.00,€0.00,€9.01,€0.00,€9.36
2023-06-25 18:26:08.718704,€0.00,€0.00,€23.46,€0.00,€43552.20,€0.00,€0.00,€0.00,€13.78,€0.00,€9.68
2023-06-26 18:26:08.718704,€0.00,€0.00,€22.22,€0.00,€43529.99,€0.00,€0.00,€0.00,€12.90,€0.00,€9.32
2023-06-27 18:26:08.718704,€0.00,€0.00,€20.08,€0.00,€43509.91,€0.00,€0.00,€0.00,€12.30,€0.00,€7.79
2023-06-28 18:26:08.718704,€0.00,€0.00,€23.92,€0.00,€43485.98,€0.00,€0.00,€0.00,€15.05,€0.00,€8.88
2023-06-29 18:26:08.718704,€0.00,€0.00,€25.83,€0.00,€43460.15,€0.00,€0.00,€0.00,€15.34,€0.00,€10.49
2023-06-30 18:26:08.718704,€0.00,€0.00,€21.77,€0.00,€43438.39,€0.00,€0.00,€0.00,€13.03,€0.00,€8.74
2023-07-01 18:26:08.718704,€5586.74,€0.00,€147.44,€0.00,€48877.69,€0.00,€0.00,€123.63,€15.58,€0.00,€8.24
2023-07-02 18:26:08.718704,€0.00,€0.00,€22.47,€0.00,€48855.22,€0.00,€0.00,€0.00,€13.14,€0.00,€9.32
2023-07-03 18:26:08.718704,€0.00,€0.00,€24.55,€0.00,€48830.67,€0.00,€0.00,€0.00,€16.10,€0.00,€8.46
2023-07-04 18:26:08.718704,€0.00,€0.00,€22.78,€0.00,€48807.89,€0.00,€0.00,€0.00,€13.09,€0.00,€9.69
2023-07-05 18:26:08.718704,€0.00,€0.00,€765.74,€0.00,€48042.16,€742.85,€0.00,€0.00,€13.42,€0.00,€9.47
2023-07-06 18:26:08.718704,€0.00,€0.00,€20.66,€0.00,€48021.50,€0.00,€0.00,€0.00,€11.24,€0.00,€9.41
2023-07-07 18:26:08.718704,€0.00,€0.00,€24.07,€0.00,€47997.43,€0.00,€0.00,€0.00,€13.87,€0.00,€10.20
2023-07-08 18:26:08.718704,€0.00,€0.00,€164.75,€0.00,€47832.68,€0.00,€0.00,€141.18,€14.88,€0.00,€8.69
2023-07-09 18:26:08.718704,€0.00,€0.00,€21.92,€0.00,€47810.76,€0.00,€0.00,€0.00,€13.83,€0.00,€8.10
2023-07-10 18:26:08.718704,€0.00,€0.00,€370.50,€0.00,€47440.26,€0.00,€348.97,€0.00,€13.60,€0.00,€7.93
2023-07-11 18:26:08.718704,€0.00,€0.00,€22.82,€0.00,€47417.44,€0.00,€0.00,€0.00,€14.43,€0.00,€8.39
2023-07-12 18:26:08.718704,€0.00,€0.00,€24.54,€0.00,€47392.90,€0.00,€0.00,€0.00,€14.70,€0.00,€9.84
2023-07-13 18:26:08.718704,€0.00,€0.00,€22.11,€0.00,€47370.79,€0.00,€0.00,€0.00,€12.14,€0.00,€9.97
2023-07-14 18:26:08.718704,€0.00,€0.00,€23.89,€0.00,€47346.90,€0.00,€0.00,€0.00,€14.62,€0.00,€9.28
2023-07-15 18:26:08.718704,€0.00,€0.00,€426.33,€0.00,€46920.56,€0.00,€0.00,€138.74,€13.60,€262.63,€11.36
2023-07-16 18:26:08.718704,€0.00,€0.00,€22.11,€0.00,€46898.45,€0.00,€0.00,€0.00,€13.07,€0.00,€9.04
2023-07-17 18:26:08.718704,€0.00,€0.00,€22.20,€0.00,€46876.26,€0.00,€0.00,€0.00,€13.92,€0.00,€8.27
2023-07-18 18:26:08.718704,€0.00,€0.00,€21.70,€0.00,€46854.56,€0.00,€0.00,€0.00,€14.95,€0.00,€6.75
2023-07-19 18:26:08.718704,€0.00,€0.00,€24.34,€0.00,€46830.22,€0.00,€0.00,€0.00,€14.40,€0.00,€9.94
2023-07-20 18:26:08.718704,€0.00,€0.00,€24.49,€0.00,€46805.72,€0.00,€0.00,€0.00,€14.21,€0.00,€10.28
2023-07-21 18:26:08.718704,€0.00,€0.00,€22.35,€0.00,€46783.38,€0.00,€0.00,€0.00,€12.74,€0.00,€9.61
2023-07-22 18:26:08.718704,€0.00,€0.00,€160.48,€0.00,€46622.90,€0.00,€0.00,€138.94,€12.68,€0.00,€8.86
2023-07-23 18:26:08.718704,€0.00,€0.00,€22.07,€0.00,€46600.83,€0.00,€0.00,€0.00,€13.27,€0.00,€8.80
2023-07-24 18:26:08.718704,€0.00,€0.00,€24.28,€0.00,€46576.55,€0.00,€0.00,€0.00,€14.69,€0.00,€9.59
2023-07-25 18:26:08.718704,€0.00,€0.00,€24.69,€0.00,€46551.86,€0.00,€0.00,€0.00,€13.53,€0.00,€11.16
2023-07-26 18:26:08.718704,€0.00,€0.00,€25.00,€0.00,€46526.85,€0.00,€0.00,€0.00,€14.48,€0.00,€10.52
2023-07-27 18:26:08.718704,€0.00,€0.00,€25.51,€0.00,€46501.34,€0.00,€0.00,€0.00,€15.34,€0.00,€10.17
2023-07-28 18:26:08.718704,€0.00,€0.00,€23.17,€0.00,€46478.17,€0.00,€0.00,€0.00,€12.80,€0.00,€10.37
2023-07-29 18:26:08.718704,€0.00,€0.00,€22.34,€0.00,€46455.83,€0.00,€0.00,€0.00,€12.33,€0.00,€10.00
2023-07-30 18:26:08.718704,€0.00,€0.00,€25.06,€0.00,€46430.77,€0.00,€0.00,€0.00,€16.07,€0.00,€8.99
2023-07-31 18:26:08.718704,€0.00,€0.00,€0.00,€0.00,€46430.77,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00
2023-08-01 18:26:08.718704,€4398.33,€0.00,€159.00,€0.00,€50670.10,€0.00,€0.00,€136.32,€14.65,€0.00,€8.03
2023-08-02 18:26:08.718704,€0.00,€0.00,€22.04,€0.00,€50648.06,€0.00,€0.00,€0.00,€12.15,€0.00,€9.89
2023-08-03 18:26:08.718704,€0.00,€0.00,€23.02,€0.00,€50625.04,€0.00,€0.00,€0.00,€14.75,€0.00,€8.27
2023-08-04 18:26:08.718704,€0.00,€0.00,€23.43,€0.00,€50601.61,€0.00,€0.00,€0.00,€14.71,€0.00,€8.72
2023-08-05 18:26:08.718704,€0.00,€0.00,€859.14,€0.00,€49742.47,€835.98,€0.00,€0.00,€11.89,€0.00,€11.27
2023-08-06 18:26:08.718704,€0.00,€0.00,€23.36,€0.00,€49719.10,€0.00,€0.00,€0.00,€14.35,€0.00,€9.02
2023-08-07 18:26:08.718704,€0.00,€0.00,€23.40,€0.00,€49695.70,€0.00,€0.00,€0.00,€14.32,€0.00,€9.08
2023-08-08 18:26:08.718704,€0.00,€0.00,€150.46,€0.00,€49545.24,€0.00,€0.00,€126.13,€13.72,€0.00,€10.60
2023-08-09 18:26:08.718704,€0.00,€0.00,€23.64,€0.00,€49521.60,€0.00,€0.00,€0.00,€14.39,€0.00,€9.25
2023-08-10 18:26:08.718704,€0.00,€0.00,€474.12,€0.00,€49047.48,€0.00,€452.71,€0.00,€14.05,€0.00,€7.36
2023-08-11 18:26:08.718704,€0.00,€0.00,€24.98,€0.00,€49022.50,€0.00,€0.00,€0.00,€15.26,€0.00,€9.72
2023-08-12 18:26:08.718704,€0.00,€0.00,€21.49,€0.00,€49001.00,€0.00,€0.00,€0.00,€13.96,€0.00,€7.53
2023-08-13 18:26:08.718704,€0.00,€0.00,€23.28,€0.00,€48977.73,€0.00,€0.00,€0.00,€15.14,€0.00,€8.14
2023-08-14 18:26:08.718704,€0.00,€0.00,€22.92,€0.00,€48954.81,€0.00,€0.00,€0.00,€14.06,€0.00,€8.86
2023-08-15 18:26:08.718704,€0.00,€0.00,€448.80,€0.00,€48506.00,€0.00,€0.00,€126.88,€13.71,€300.53,€7.68
2023-08-16 18:26:08.718704,€0.00,€0.00,€23.34,€0.00,€48482.66,€0.00,€0.00,€0.00,€13.47,€0.00,€9.86
2023-08-17 18:26:08.718704,€0.00,€0.00,€24.78,€0.00,€48457.89,€0.00,€0.00,€0.00,€15.31,€0.00,€9.47
2023-08-18 18:26:08.718704,€0.00,€0.00,€21.98,€0.00,€48435.91,€0.00,€0.00,€0.00,€13.09,€0.00,€8.89
2023-08-19 18:26:08.718704,€0.00,€0.00,€23.27,€0.00,€48412.64,€0.00,€0.00,€0.00,€15.76,€0.00,€7.51
2023-08-20 18:26:08.718704,€0.00,€0.00,€22.06,€0.00,€48390.58,€0.00,€0.00,€0.00,€12.98,€0.00,€9.08
2023-08-21 18:26:08.718704,€0.00,€0.00,€22.08,€0.00,€48368.50,€0.00,€0.00,€0.00,€12.35,€0.00,€9.73
2023-08-22 18:26:08.718704,€0.00,€0.00,€184.45,€0.00,€48184.05,€0.00,€0.00,€161.12,€14.54,€0.00,€8.80
2023-08-23 18:26:08.718704,€0.00,€0.00,€21.08,€0.00,€48162.96,€0.00,€0.00,€0.00,€11.69,€0.00,€9.39
2023-08-24 18:26:08.718704,€0.00,€0.00,€25.70,€0.00,€48137.26,€0.00,€0.00,€0.00,€15.70,€0.00,€10.00
2023-08-25 18:26:08.718704,€0.00,€0.00,€23.27,€0.00,€48113.99,€0.00,€0.00,€0.00,€13.41,€0.00,€9.86
2023-08-26 18:26:08.718704,€0.00,€0.00,€25.31,€0.00,€48088.68,€0.00,€0.00,€0.00,€16.06,€0.00,€9.25
2023-08-27 18:26:08.718704,€0.00,€0.00,€22.69,€0.00,€48066.00,€0.00,€0.00,€0.00,€13.31,€0.00,€9.37
2023-08-28 18:26:08.718704,€0.00,€0.00,€23.01,€0.00,€48042.99,€0.00,€0.00,€0.00,€14.69,€0.00,€8.32
2023-08-29 18:26:08.718704,€0.00,€0.00,€23.85,€0.00,€48019.13,€0.00,€0.00,€0.00,€15.02,€0.00,€8.83
2023-08-30 18:26:08.718704,€0.00,€0.00,€23.67,€0.00,€47995.46,€0.00,€0.00,€0.00,€14.14,€0.00,€9.53
2023-08-31 18:26:08.718704,€0.00,€0.00,€0.00,€0.00,€47995.46,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00
2023-09-01 18:26:08.718704,€4480.21,€2569.07,€194.23,€0.00,€54850.51,€0.00,€0.00,€172.70,€12.34,€0.00,€9.19
2023-09-02 18:26:08.718704,€0.00,€0.00,€24.16,€0.00,€54826.35,€0.00,€0.00,€0.00,€13.58,€0.00,€10.59
2023-09-03 18:26:08.718704,€0.00,€0.00,€25.42,€0.00,€54800.92,€0.00,€0.00,€0.00,€14.11,€0.00,€11.31
2023-09-04 18:26:08.718704,€0.00,€0.00,€22.12,€0.00,€54778.81,€0.00,€0.00,€0.00,€12.68,€0.00,€9.44
2023-09-05 18:26:08.718704,€0.00,€0.00,€928.34,€0.00,€53850.46,€907.60,€0.00,€0.00,€13.27,€0.00,€7.48
2023-09-06 18:26:08.718704,€0.00,€0.00,€24.54,€0.00,€53825.93,€0.00,€0.00,€0.00,€14.30,€0.00,€10.23
2023-09-07 18:26:08.718704,€0.00,€0.00,€24.15,€0.00,€53801.77,€0.00,€0.00,€0.00,€15.11,€0.00,€9.04
2023-09-08 18:26:08.718704,€0.00,€0.00,€157.18,€0.00,€53644.59,€0.00,€0.00,€135.42,€13.30,€0.00,€8.46
2023-09-09 18:26:08.718704,€0.00,€0.00,€23.19,€0.00,€53621.40,€0.00,€0.00,€0.00,€15.15,€0.00,€8.05
2023-09-10 18:26:08.718704,€0.00,€0.00,€479.53,€0.00,€53141.87,€0.00,€456.36,€0.00,€14.07,€0.00,€9.10
2023-09-11 18:26:08.718704,€0.00,€0.00,€23.70,€0.00,€53118.17,€0.00,€0.00,€0.00,€12.62,€0.00,€11.08
2023-09-12 18:26:08.718704,€0.00,€0.00,€26.08,€0.00,€53092.08,€0.00,€0.00,€0.00,€16.03,€0.00,€10.06
2023-09-13 18:26:08.718704,€0.00,€0.00,€23.66,€0.00,€53068.42,€0.00,€0.00,€0.00,€14.06,€0.00,€9.61
2023-09-14 18:26:08.718704,€0.00,€0.00,€23.92,€0.00,€53044.50,€0.00,€0.00,€0.00,€14.68,€0.00,€9.24
2023-09-15 18:26:08.718704,€0.00,€0.00,€378.73,€0.00,€52665.77,€0.00,€0.00,€121.77,€15.33,€232.77,€8.86
2023-09-16 18:26:08.718704,€0.00,€0.00,€24.86,€0.00,€52640.91,€0.00,€0.00,€0.00,€15.44,€0.00,€9.42
2023-09-17 18:26:08.718704,€0.00,€0.00,€25.81,€0.00,€52615.10,€0.00,€0.00,€0.00,€16.72,€0.00,€9.09
2023-09-18 18:26:08.718704,€0.00,€0.00,€21.23,€0.00,€52593.87,€0.00,€0.00,€0.00,€12.91,€0.00,€8.32
2023-09-19 18:26:08.718704,€0.00,€0.00,€24.48,€0.00,€52569.38,€0.00,€0.00,€0.00,€14.23,€0.00,€10.25
2023-09-20 18:26:08.718704,€0.00,€0.00,€24.31,€0.00,€52545.07,€0.00,€0.00,€0.00,€15.92,€0.00,€8.39
2023-09-21 18:26:08.718704,€0.00,€0.00,€22.39,€0.00,€52522.68,€0.00,€0.00,€0.00,€13.80,€0.00,€8.59
2023-09-22 18:26:08.718704,€0.00,€0.00,€138.56,€0.00,€52384.12,€0.00,€0.00,€116.45,€14.21,€0.00,€7.89
2023-09-23 18:26:08.718704,€0.00,€0.00,€22.85,€0.00,€52361.27,€0.00,€0.00,€0.00,€13.19,€0.00,€9.66
2023-09-24 18:26:08.718704,€0.00,€0.00,€22.58,€0.00,€52338.69,€0.00,€0.00,€0.00,€13.51,€0.00,€9.07
2023-09-25 18:26:08.718704,€0.00,€0.00,€25.37,€0.00,€52313.32,€0.00,€0.00,€0.00,€15.83,€0.00,€9.54
2023-09-26 18:26:08.718704,€0.00,€0.00,€20.83,€0.00,€52292.49,€0.00,€0.00,€0.00,€11.74,€0.00,€9.08
2023-09-27 18:26:08.718704,€0.00,€0.00,€26.15,€0.00,€52266.34,€0.00,€0.00,€0.00,€14.36,€0.00,€11.79
2023-09-28 18:26:08.718704,€0.00,€0.00,€22.99,€0.00,€52243.35,€0.00,€0.00,€0.00,€14.67,€0.00,€8.32
2023-09-29 18:26:08.718704,€0.00,€0.00,€20.27,€0.00,€52223.08,€0.00,€0.00,€0.00,€11.68,€0.00,€8.60
2023-09-30 18:26:08.718704,€0.00,€0.00,€21.75,€0.00,€52201.33,€0.00,€0.00,€0.00,€12.89,€0.00,€8.86
2023-10-01 18:26:08.718704,€4670.84,€0.00,€176.75,€0.00,€56695.42,€0.00,€0.00,€153.90,€13.23,€0.00,€9.62
2023-10-02 18:26:08.718704,€0.00,€0.00,€26.22,€0.00,€56669.20,€0.00,€0.00,€0.00,€15.19,€0.00,€11.03
2023-10-03 18:26:08.718704,€0.00,€0.00,€20.69,€0.00,€56648.51,€0.00,€0.00,€0.00,€12.84,€0.00,€7.85
2023-10-04 18:26:08.718704,€0.00,€0.00,€25.53,€0.00,€56622.98,€0.00,€0.00,€0.00,€14.80,€0.00,€10.73
2023-10-05 18:26:08.718704,€0.00,€0.00,€841.30,€0.00,€55781.68,€817.15,€0.00,€0.00,€13.53,€0.00,€10.62
2023-10-06 18:26:08.718704,€0.00,€0.00,€22.92,€0.00,€55758.76,€0.00,€0.00,€0.00,€13.12,€0.00,€9.79
2023-10-07 18:26:08.718704,€0.00,€0.00,€24.09,€0.00,€55734.67,€0.00,€0.00,€0.00,€15.46,€0.00,€8.63
2023-10-08 18:26:08.718704,€0.00,€0.00,€172.50,€0.00,€55562.18,€0.00,€0.00,€151.01,€10.94,€0.00,€10.54
2023-10-09 18:26:08.718704,€0.00,€0.00,€25.39,€0.00,€55536.79,€0.00,€0.00,€0.00,€15.70,€0.00,€9.68
2023-10-10 18:26:08.718704,€0.00,€0.00,€463.94,€0.00,€55072.85,€0.00,€440.28,€0.00,€14.56,€0.00,€9.09
2023-10-11 18:26:08.718704,€0.00,€0.00,€23.02,€0.00,€55049.84,€0.00,€0.00,€0.00,€13.36,€0.00,€9.66
2023-10-12 18:26:08.718704,€0.00,€0.00,€24.79,€0.00,€55025.04,€0.00,€0.00,€0.00,€13.96,€0.00,€10.83
2023-10-13 18:26:08.718704,€0.00,€0.00,€19.05,€0.00,€55005.99,€0.00,€0.00,€0.00,€11.53,€0.00,€7.53
2023-10-14 18:26:08.718704,€0.00,€0.00,€23.71,€0.00,€54982.28,€0.00,€0.00,€0.00,€14.63,€0.00,€9.08
2023-10-15 18:26:08.718704,€0.00,€0.00,€460.53,€0.00,€54521.75,€0.00,€0.00,€133.11,€14.40,€304.08,€8.93
2023-10-16 18:26:08.718704,€0.00,€0.00,€22.92,€0.00,€54498.83,€0.00,€0.00,€0.00,€14.27,€0.00,€8.66
2023-10-17 18:26:08.718704,€0.00,€0.00,€21.27,€0.00,€54477.56,€0.00,€0.00,€0.00,€12.99,€0.00,€8.29
2023-10-18 18:26:08.718704,€0.00,€0.00,€21.88,€0.00,€54455.67,€0.00,€0.00,€0.00,€13.66,€0.00,€8.22
2023-10-19 18:26:08.718704,€0.00,€0.00,€22.15,€0.00,€54433.52,€0.00,€0.00,€0.00,€13.81,€0.00,€8.35
2023-10-20 18:26:08.718704,€0.00,€0.00,€24.98,€0.00,€54408.54,€0.00,€0.00,€0.00,€15.56,€0.00,€9.42
2023-10-21 18:26:08.718704,€0.00,€0.00,€21.18,€0.00,€54387.36,€0.00,€0.00,€0.00,€12.72,€0.00,€8.46
2023-10-22 18:26:08.718704,€0.00,€0.00,€174.27,€0.00,€54213.09,€0.00,€0.00,€154.24,€11.02,€0.00,€9.00
2023-10-23 18:26:08.718704,€0.00,€0.00,€24.25,€0.00,€54188.84,€0.00,€0.00,€0.00,€16.02,€0.00,€8.24
2023-10-24 18:26:08.718704,€0.00,€0.00,€21.59,€0.00,€54167.25,€0.00,€0.00,€0.00,€13.31,€0.00,€8.28
2023-10-25 18:26:08.718704,€0.00,€0.00,€25.01,€0.00,€54142.24,€0.00,€0.00,€0.00,€15.03,€0.00,€9.97
2023-10-26 18:26:08.718704,€0.00,€0.00,€23.89,€0.00,€54118.35,€0.00,€0.00,€0.00,€14.11,€0.00,€9.78
2023-10-27 18:26:08.718704,€0.00,€0.00,€25.23,€0.00,€54093.12,€0.00,€0.00,€0.00,€15.66,€0.00,€9.56
2023-10-28 18:26:08.718704,€0.00,€0.00,€24.85,€0.00,€54068.27,€0.00,€0.00,€0.00,€16.31,€0.00,€8.54
2023-10-29 18:26:08.718704,€0.00,€0.00,€24.05,€0.00,€54044.22,€0.00,€0.00,€0.00,€15.09,€0.00,€8.96
2023-10-30 18:26:08.718704,€0.00,€0.00,€24.31,€0.00,€54019.91,€0.00,€0.00,€0.00,€14.67,€0.00,€9.64
2023-10-31 18:26:08.718704,€0.00,€0.00,€0.00,€0.00,€54019.91,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00
2023-11-01 18:26:08.718704,€5767.28,€0.00,€178.84,€0.00,€59608.35,€0.00,€0.00,€156.32,€14.53,€0.00,€8.00
2023-11-02 18:26:08.718704,€0.00,€0.00,€24.19,€0.00,€59584.16,€0.00,€0.00,€0.00,€14.65,€0.00,€9.54
2023-11-03 18:26:08.718704,€0.00,€0.00,€23.10,€0.00,€59561.06,€0.00,€0.00,€0.00,€14.54,€0.00,€8.56
2023-11-04 18:26:08.718704,€0.00,€0.00,€21.51,€0.00,€59539.56,€0.00,€0.00,€0.00,€13.10,€0.00,€8.41
2023-11-05 18:26:08.718704,€0.00,€0.00,€917.00,€0.00,€58622.56,€895.20,€0.00,€0.00,€14.08,€0.00,€7.72
