Date,Income,Extra Income,Total Expenses,Extra Expenses,Balance,Mortgage,Car,Food,Leisure,Utilities,Other,Mortgage_Location,Car_Location,Food_Location,Leisure_Location,Utilities_Location,Other_Location,Extra_Expense_Location
2024-03-14 18:51:56.402276,€0.00,€0.00,€24.10,€0.00,€9455.09,€0.00,€0.00,€0.00,€14.46,€0.00,€9.64,"Bilbao, Spain","Bilbao, Spain","BI-4118, Meaka, Menika, Morga, Andraka, Bizkaia, Euskadi, 48620, España","Carretera de Bengolea a Trapagaran, Kareaga, Barakaldo, Bizkaia, Euskadi, 48093, España","Bilbao, Spain","Plantio, Aulesti, Bizkaia, Euskadi, 48380, España",
2024-03-15 18:51:56.402276,€0.00,€0.00,€409.84,€0.00,€9045.25,€0.00,€0.00,€139.44,€12.31,€247.23,€10.85,"Bilbao, Spain","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-03-16 18:51:56.402276,€0.00,€0.00,€23.94,€0.00,€9021.31,€0.00,€0.00,€0.00,€15.11,€0.00,€8.83,"Bilbao, Spain","Bilbao, Spain","Txorierri errepidea, Gumuzio, Artola, Galdakao, Bizkaia, Euskadi, 48915, España","Carretera Sotés-Medrano, Sotés, La Rioja, 26371, España","Bilbao, Spain","Calle Ganguren Mendi, Barrio Kukullaga, Etxebarri, Bizkaia, Euskadi, 48450, España",
2024-03-17 18:51:56.402276,€0.00,€0.00,€26.41,€0.00,€8994.91,€0.00,€0.00,€0.00,€15.40,€0.00,€11.01,"Bilbao, Spain","Bilbao, Spain","Tellitu, Barakaldo, Bizkaia, Euskadi, 48093, España","Calle Simón Bolívar / Simon Bolivar kalea, Autonomia, Indautxu, Abando, Bilbao, Bizkaia, Euskadi, 48010, España","Bilbao, Spain","Ariola, Zaldibar, Bizkaia, Euskadi, 20690, España",
2024-03-18 18:51:56.402276,€0.00,€0.00,€24.00,€0.00,€8970.91,€0.00,€0.00,€0.00,€15.17,€0.00,€8.82,"Bilbao, Spain","Bilbao, Spain","Elordi, Zeberio, Bizkaia, Euskadi, 48148, España",España,"Bilbao, Spain","Fuenteusana, Santo Domingo de la Calzada, La Rioja, 26250, España",
2024-03-19 18:51:56.402276,€0.00,€0.00,€24.27,€0.00,€8946.64,€0.00,€0.00,€0.00,€14.74,€0.00,€9.53,"Bilbao, Spain","Bilbao, Spain","Mentxaketa, Elexalde, Laukiz, Andraka, Bizkaia, Euskadi, 48620, España","San Martín de Losa, Valle de Losa, Burgos, Castilla y León, España","Bilbao, Spain","saratxo-berenilla, Güeñes, Bizkaia, Euskadi, 48840, España",
2024-03-20 18:51:56.402276,€0.00,€0.00,€23.04,€0.00,€8923.60,€0.00,€0.00,€0.00,€12.83,€0.00,€10.20,"Bilbao, Spain","Bilbao, Spain","Txorierriko korridorea, Erandio, Bizkaia, Euskadi, 48620, España","BI-3108, Elordigane, Markaida, Mungia, Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Recuria, San Miguel de Aguayo, Cantabria, España",
2024-03-21 18:51:56.402276,€0.00,€0.00,€24.89,€0.00,€8898.71,€0.00,€0.00,€0.00,€16.00,€0.00,€8.89,"Bilbao, Spain","Bilbao, Spain","Salesianos Deusto, Carmelo Bernaola kalea / Calle Carmelo Bernaola, Botikazahar, San Pedro de Deusto-La Ribera, Deusto, Bilbao, Bizkaia, Euskadi, 48014, España","Donostiako Saihesbidea, Pagola, Aiete, Mendebaldea, Donostia/San Sebastián, Gipuzkoa, Euskadi, 20009, España","Bilbao, Spain","Aginaga auzoa, Aginaga, Zumarraga, Gipuzkoa, Euskadi, 20710, España",
2024-03-22 18:51:56.402276,€0.00,€0.00,€183.75,€0.00,€8714.96,€0.00,€0.00,€161.37,€13.20,€0.00,€9.19,"Bilbao, Spain","Bilbao, Spain","Metaliturri, Orozko, Bizkaia, Euskadi, 48410, España","30, Barrio Elubarri / Elubarri auzoa, Sodupe, Güeñes, Bizkaia, Euskadi, 48830, España","Bilbao, Spain","Matxitxako, Bermeo, Bizkaia, Euskadi, 48370, España",
2024-03-23 18:51:56.402276,€0.00,€0.00,€20.08,€0.00,€8694.88,€0.00,€0.00,€0.00,€10.07,€0.00,€10.01,"Bilbao, Spain","Bilbao, Spain","Productos Tubulares S.A. (Grupo Tubos Reunidos), Barrio Vega Vieja, Polígono Industrial Ibarzaharra III, Elguero, Valle de Trápaga-Trapagaran, Bizkaia, Euskadi, 48620, España","Castillo, Castillo Siete Villas, Arnuero, Cantabria, 39193, España","Bilbao, Spain","GI-3345, Apotzagaetxebarri, Bolinaga, Aretxabaleta, Gipuzkoa, Euskadi, 20550, España",
2024-03-24 18:51:56.402276,€0.00,€0.00,€23.87,€0.00,€8671.01,€0.00,€0.00,€0.00,€13.32,€0.00,€10.55,"Bilbao, Spain","Bilbao, Spain","14, Olarteko bidea/Camino de Olarte, Larrazabal-Gardea, Laudio/Llodio, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01400, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain",España,
2024-03-25 18:51:56.402276,€0.00,€0.00,€22.72,€0.00,€8648.28,€0.00,€0.00,€0.00,€11.99,€0.00,€10.74,"Bilbao, Spain","Bilbao, Spain","Pobeña auzoa, Itsaslur auzoa, Pobeña, Muskiz, Bizkaia, Euskadi, 48508, España","Carretera Penches, Penches, Oña, Burgos, Castilla y León, 09530, España","Bilbao, Spain","Camino de Anguciana a Villalba, Haro, La Rioja, 26292, España",
2024-03-26 18:51:56.402276,€0.00,€0.00,€23.81,€0.00,€8624.47,€0.00,€0.00,€0.00,€13.28,€0.00,€10.53,"Bilbao, Spain","Bilbao, Spain","Polígono Industrial Itzaga, Kurtzea, Galdakao, Bizkaia, Euskadi, 48960, España","Mendiona errepidea, San Pedro Goikuría, Sodupe, Güeñes, Bizkaia, Euskadi, 48830, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-03-27 18:51:56.402276,€0.00,€0.00,€23.56,€0.00,€8600.91,€0.00,€0.00,€0.00,€15.48,€0.00,€8.08,"Bilbao, Spain","Bilbao, Spain","Barrio Santsoena / Carretera de Leioa a la UPV-EHU, Mendibil, Santsoena, Leioa, Andraka, Bizkaia, Euskadi, 48620, España","Donostiako Saihesbidea, Ibaeta, Mendebaldea, Donostia/San Sebastián, Gipuzkoa, Euskadi, 20018, España","Bilbao, Spain","Ipintza, Gendika, Ibarrangelu, Bizkaia, Euskadi, 48311, España",
2024-03-28 18:51:56.402276,€0.00,€0.00,€22.42,€0.00,€8578.49,€0.00,€0.00,€0.00,€14.42,€0.00,€8.00,"Bilbao, Spain","Bilbao, Spain","Asteitza, Bedia, Bizkaia, Euskadi, 48390, España","Bentzotostegi, Zeberio, Bizkaia, Euskadi, 48148, España","Bilbao, Spain",España,
2024-03-29 18:51:56.402276,€0.00,€0.00,€23.85,€0.00,€8554.63,€0.00,€0.00,€0.00,€13.33,€0.00,€10.52,"Bilbao, Spain","Bilbao, Spain","Barrio Zamundi auzoa, Zamundi, Alonsotegi, Bizkaia, Euskadi, 48093, España","Mendarozabal, Garagartza, Mendaro, Debabarrena, Gipuzkoa, Euskadi, 20850, España","Bilbao, Spain","Ribamorillo, Valle de Losa, Burgos, Castilla y León, España",
2024-03-30 18:51:56.402276,€0.00,€0.00,€20.70,€0.00,€8533.94,€0.00,€0.00,€0.00,€12.71,€0.00,€7.99,"Bilbao, Spain","Bilbao, Spain","Indicador rutas, Túnel de Santa Águeda, Santa Águeda / Agate Deuna, Barakaldo, Bizkaia, Euskadi, 48810, España","La Herradura, Villarcayo de Merindad de Castilla la Vieja, Burgos, Castilla y León, 09513, España","Bilbao, Spain","AP-1, Ullíbarri-Gamboa, Legutio, Arratzua-Ubarrundia, Gorbeialdea, Araba/Álava, Euskadi, 01170, España",
2024-03-31 18:51:56.402276,€0.00,€0.00,€0.00,€0.00,€8533.94,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,"Bilbao, Spain","Bilbao, Spain","7, Bake kalea / Calle La Paz, La Siebe, Gorostiza, Barakaldo, Bizkaia, Euskadi, 48903, España","33, BI-3222, Albiz, Urrutxua, Mendata, Bizkaia, Euskadi, 48382, España","Bilbao, Spain","El Valle, Zuaza/Zuhatza, Ayala/Aiara, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01477, España",
2024-04-01 18:51:56.402276,€4577.12,€2991.00,€168.19,€0.00,€15933.86,€0.00,€0.00,€145.40,€12.97,€0.00,€9.81,"Bilbao, Spain","Bilbao, Spain","2, Calle Aragón / Aragoi kalea, San Ignazio-Elorrieta, Deusto, Bilbao, Bizkaia, Euskadi, 48015, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","El Regato-El Tope, Errekatxo / El Regato, Olarte - Castaños, Barakaldo, Bizkaia, Euskadi, 48093, España",
2024-04-02 18:51:56.402276,€0.00,€0.00,€19.76,€0.00,€15914.11,€0.00,€0.00,€0.00,€12.92,€0.00,€6.84,"Bilbao, Spain","Bilbao, Spain","Carretera de servicio aeropuerto, Elotxelerri, Loiu, Bizkaia, Euskadi, 48180, España","Lapurdi, Urrugne, Bayonne, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64700, France","Bilbao, Spain","0P, Ugalde, Okondo, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01409, España",
2024-04-03 18:51:56.402276,€0.00,€0.00,€26.59,€0.00,€15887.52,€0.00,€0.00,€0.00,€15.63,€0.00,€10.96,"Bilbao, Spain","Bilbao, Spain","Barrio Artiba / Artiba auzoa, Alonsotegi, Bizkaia, Euskadi, 48810, España","Jonzanales, Soba, Cantabria, España","Bilbao, Spain","Axpe, Gorliz, Andraka, Bizkaia, Euskadi, 48620, España",
2024-04-04 18:51:56.402276,€0.00,€0.00,€24.40,€0.00,€15863.12,€0.00,€0.00,€0.00,€14.48,€0.00,€9.91,"Bilbao, Spain","Bilbao, Spain","Trauko kalea, Asunción, Uribarri, Bilbao, Bizkaia, Euskadi, 48007, España","San Esteban, Derio, Bizkaia, Euskadi, 48160, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-04-05 18:51:56.402276,€0.00,€0.00,€906.09,€0.00,€14957.03,€881.34,€0.00,€0.00,€15.33,€0.00,€9.42,"Bilbao, Spain","Bilbao, Spain","Altura Bizkarra, Gordexola, Bizkaia, Euskadi, 01409, España","Arteaga Centrum, 1, Larrauri kalea, Neinver I industrialdea, Derio, Bizkaia, Euskadi, 48160, España","Bilbao, Spain","La Orilla, Valle de Mena, Burgos, Castilla y León, 09585, España",
2024-04-06 18:51:56.402276,€0.00,€0.00,€23.84,€0.00,€14933.20,€0.00,€0.00,€0.00,€13.86,€0.00,€9.98,"Bilbao, Spain","Bilbao, Spain","Palets Artola, Carretera del Monte Avril / Avril errepidea, La Cruz, Galdakao, Bizkaia, Euskadi, 48915, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","El Birizkal, Anda, Kuartango, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01439, España",
2024-04-07 18:51:56.402276,€0.00,€0.00,€23.23,€0.00,€14909.97,€0.00,€0.00,€0.00,€13.76,€0.00,€9.47,"Bilbao, Spain","Bilbao, Spain","Cruz Blanca, Deustuko zubia / Puente de Deustu, Abandoibarra, Indautxu, Abando, Bilbao, Bizkaia, Euskadi, 48011, España","Astrana, Soba, Cantabria, 39806, España","Bilbao, Spain","Camino de la Pradera, El Cocejón, Luena, Cantabria, 39687, España",
2024-04-08 18:51:56.402276,€0.00,€0.00,€175.24,€0.00,€14734.73,€0.00,€0.00,€151.69,€13.91,€0.00,€9.64,"Bilbao, Spain","Bilbao, Spain","Goitioltza auzoa, Goitioltza, Lezama, Bizkaia, Euskadi, 48196, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","La Raneja, Castrobarto, Junta de Traslaloma, Burgos, Castilla y León, España",
2024-04-09 18:51:56.402276,€0.00,€0.00,€21.57,€0.00,€14713.16,€0.00,€0.00,€0.00,€14.19,€0.00,€7.38,"Bilbao, Spain","Bilbao, Spain","Barrio Monte San Pablo / Sanpablomendi auzoa, Fátima, Erandio, Bizkaia, Euskadi, 48620, España","Fuente de los Segadores, Molledo, Cantabria, España","Bilbao, Spain","A-3318, Escota/Axkoeta, Artaza-Escota/Artatza-Axkoeta, Erriberagoitia/Ribera Alta, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01428, España",
2024-04-10 18:51:56.402276,€0.00,€0.00,€431.33,€0.00,€14281.83,€0.00,€405.30,€0.00,€14.78,€0.00,€11.25,"Bilbao, Spain","Bilbao, Spain","BI-3148, Oñarte, Morga, Bizkaia, Euskadi, 48116, España","A-3622, Iturria, Murga, Ayala/Aiara, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01479, España","Bilbao, Spain","Cueva sima del Tesoro o Tasugo, Sendero al Alto de la Atalaya, Foncea, Burgos, La Rioja, 09280, España",
2024-04-11 18:51:56.402276,€0.00,€0.00,€22.97,€0.00,€14258.86,€0.00,€0.00,€0.00,€12.88,€0.00,€10.09,"Bilbao, Spain","Bilbao, Spain","Sagarra, Zeberio, Bizkaia, Euskadi, 48148, España","El Picón, Los Barrios de Bureba, Burgos, Castilla y León, 09210, España","Bilbao, Spain","Camino Busto, Cascajares de Bureba, Burgos, Castilla y León, España",
2024-04-12 18:51:56.402276,€0.00,€0.00,€27.53,€0.00,€14231.33,€0.00,€0.00,€0.00,€18.56,€0.00,€8.97,"Bilbao, Spain","Bilbao, Spain","2B, Barrio La Llana, Mimetiz, Zalla, Bizkaia, Euskadi, 48860, España","Atalaya de San Juan, Castro-Urdiales, Cantabria, 39700, España","Bilbao, Spain","Aixita ibilbidea, Etxeberri, Arakil, Sakana, 31860, España",
2024-04-13 18:51:56.402276,€0.00,€0.00,€19.43,€0.00,€14211.89,€0.00,€0.00,€0.00,€10.22,€0.00,€9.21,"Bilbao, Spain","Bilbao, Spain","Basurtuko Unibertsitate Ospitalea, Estrada Entrambasaguas, Olabeaga, Basurtu-Zorrotza, Bilbao, Bizkaia, Euskadi, 48013, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Irurtzun - Gipuzkoako muga errepidea, Lezaeta, Larraun, Larraun-Leitzaldea, 31870, España",
2024-04-14 18:51:56.402276,€0.00,€0.00,€22.78,€0.00,€14189.12,€0.00,€0.00,€0.00,€14.38,€0.00,€8.40,"Bilbao, Spain","Bilbao, Spain","Leroy Merlin, Etxerre Kalea, Arkotxa, Basauri, Bizkaia, Euskadi, 48970, España","BI-3543, Ugarana, Lamindao, Dima, Bizkaia, Euskadi, 48141, España","Bilbao, Spain","Camino a Brenavinto, Soba, Cantabria, España",
2024-04-15 18:51:56.402276,€0.00,€0.00,€500.89,€0.00,€13688.23,€0.00,€0.00,€170.01,€12.37,€309.16,€9.35,"Bilbao, Spain","Bilbao, Spain","32, Calle Henao / Henao kalea, Abando, Bilbao, Bizkaia, Euskadi, 48009, España","Ermita de San Simón y San Judas, A-4603, Bergantza, Onsoño, Amurrio, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01470, España","Bilbao, Spain","Área Recreativa de Katadio, AP-68, Bengoetxea, San Juan, Zubiaur, Orozko, Bizkaia, Euskadi, 48410, España",
2024-04-16 18:51:56.402276,€0.00,€0.00,€22.19,€0.00,€13666.04,€0.00,€0.00,€0.00,€13.66,€0.00,€8.53,"Bilbao, Spain","Bilbao, Spain","7, Ribera de Bolueta kalea, Bolueta, Begoña, Bilbao, Bizkaia, Euskadi, 48004, España","La Penilla, Berberana, Burgos, Castilla y León, España","Bilbao, Spain","Zelai-txiki, borda, 14, Arbiskoa Auzoa, Deba, Debabarrena, Gipuzkoa, Euskadi, 20829, España",
2024-04-17 18:51:56.402276,€0.00,€0.00,€21.80,€0.00,€13644.24,€0.00,€0.00,€0.00,€12.86,€0.00,€8.94,"Bilbao, Spain","Bilbao, Spain","El Espinar, Gordexola, Bizkaia, Euskadi, 48182, España","Mikel deuna bidea, Bermeo (Centro Urbano-Hirigunea), Agirre, Bermeo, Bizkaia, Euskadi, 48370, España","Bilbao, Spain","Túnel la Complacera, Túnel de la Complacera, Valle de Losa, Burgos, Castilla y León, 09588, España",
2024-04-18 18:51:56.402276,€0.00,€0.00,€23.62,€0.00,€13620.63,€0.00,€0.00,€0.00,€13.24,€0.00,€10.37,"Bilbao, Spain","Bilbao, Spain","BI-3112, Elexalde, Laukiz, Andraka, Bizkaia, Euskadi, 48620, España","GR38, Oleta, Abadiño, Aramaio, Gorbeialdea, Araba/Álava, Euskadi, 01165, España","Bilbao, Spain","Las Rozas, Torres del Río, Montejurra, Navarra - Nafarroa, 31220, España",
2024-04-19 18:51:56.402276,€0.00,€0.00,€25.57,€0.00,€13595.06,€0.00,€0.00,€0.00,€15.21,€0.00,€10.36,"Bilbao, Spain","Bilbao, Spain","Pedro Arrupe zubia, Abandoibarra, Abando, Bilbao, Bizkaia, Euskadi, 48009, España","Castañares de Rioja, La Rioja, 26240, España","Bilbao, Spain","Merilla, San Roque de Riomiera, Cantabria, 39728, España",
2024-04-20 18:51:56.402276,€0.00,€0.00,€22.69,€0.00,€13572.37,€0.00,€0.00,€0.00,€13.31,€0.00,€9.38,"Bilbao, Spain","Bilbao, Spain","A-3641, Molino Incier, Zuaza/Zuhatza, Ayala/Aiara, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01477, España","Bilbao Port, Santurtzi, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Ladera del Carcavón, Merindad de Valdivielso, Burgos, Castilla y León, 09559, España",
2024-04-21 18:51:56.402276,€0.00,€0.00,€23.57,€0.00,€13548.79,€0.00,€0.00,€0.00,€14.12,€0.00,€9.45,"Bilbao, Spain","Bilbao, Spain","BI-3108, Elordigane, Markaida, Mungia, Andraka, Bizkaia, Euskadi, 48620, España","Larrinagatxu, Aramotz, Durango, Bizkaia, Euskadi, 48213, España","Bilbao, Spain","Garaioko zubia, Marieta-Larrintzar, Barrundia, Arabako lautada/Llanada Alavesa, Araba/Álava, Euskadi, 01206, España",
2024-04-22 18:51:56.402276,€0.00,€0.00,€166.00,€0.00,€13382.80,€0.00,€0.00,€142.35,€12.77,€0.00,€10.87,"Bilbao, Spain","Bilbao, Spain","27, Alameda Recalde / Recalde zumarkalea, Abando, Bilbao, Bizkaia, Euskadi, 48009, España","BI-3715, Zabalondo industrialdea, Maurola, Mungia, Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","La Fuente, Learza, Etayo, Montejurra, Navarra - Nafarroa, España",
2024-04-23 18:51:56.402276,€0.00,€0.00,€21.03,€0.00,€13361.76,€0.00,€0.00,€0.00,€10.96,€0.00,€10.07,"Bilbao, Spain","Bilbao, Spain","7Bis, Barrio Aldai, Barakaldo, Bizkaia, Euskadi, 48903, España","Abrevadero, SenderoPeñaMayor, Foncea, La Rioja, España","Bilbao, Spain","AP-68, Cubo, Arrigorriaga, Bizkaia, Euskadi, 48480, España",
2024-04-24 18:51:56.402276,€0.00,€0.00,€21.70,€0.00,€13340.07,€0.00,€0.00,€0.00,€12.67,€0.00,€9.02,"Bilbao, Spain","Bilbao, Spain","Arrieta, Andraka, Bizkaia, Euskadi, 48620, España","Kantauriko Autobidea / Autopista del Cantábrico, Garaizar, Amatza, Abadiño, Bizkaia, Euskadi, 48200, España","Bilbao, Spain","Igartu, Dehesas Agregadas de Zuya, Zuia, Gorbeialdea, Araba/Álava, Euskadi, 01139, España",
2024-04-25 18:51:56.402276,€0.00,€0.00,€25.35,€0.00,€13314.72,€0.00,€0.00,€0.00,€15.62,€0.00,€9.73,"Bilbao, Spain","Bilbao, Spain","Tratatu gabe / Sin tratar, Vertical del Arrastaleku, Iturrigorri-Peñascal, Errekalde, Bilbao, Bizkaia, Euskadi, 48002, España","Acceso al Barrio de Cotornero, El Mercadillo, Bucarrero, Liérganes, Cantabria, 39718, España","Bilbao, Spain","Carretera Santander - Vinaroz, San Asensio, La Rioja, 26340, España",
2024-04-26 18:51:56.402276,€0.00,€0.00,€22.92,€0.00,€13291.79,€0.00,€0.00,€0.00,€14.21,€0.00,€8.72,"Bilbao, Spain","Bilbao, Spain","Restaurante Azurmendi, Txorierriko korridorea, Larrabetzu, Bizkaia, Euskadi, 48195, España","Baranbio, Amurrio, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01450, España","Bilbao, Spain","GR-123 Bizkaiko bira, Zeanuri, Bizkaia, Euskadi, 48148, España",
2024-04-27 18:51:56.402276,€0.00,€0.00,€27.68,€0.00,€13264.11,€0.00,€0.00,€0.00,€15.89,€0.00,€11.79,"Bilbao, Spain","Bilbao, Spain","Alonsotegi, Bizkaia, Euskadi, 48810, España","Estella-Lizarra - Vitoria-Gasteiz, Acedo, Mendaza, Estellerria / Tierra Estella, Navarra - Nafarroa, 31282, España","Bilbao, Spain","Senda de los Jorrios (PR-BI 120) (Cerrado del 1 de marzo al 15 de septiembre), Basinagre, Pando, La Iglesia, Trucios-Turtzioz, Bizkaia, Euskadi, 39880, España",
2024-04-28 18:51:56.402276,€0.00,€0.00,€22.10,€0.00,€13242.02,€0.00,€0.00,€0.00,€12.84,€0.00,€9.26,"Bilbao, Spain","Bilbao, Spain","Carretera de Bengolea a Trapagaran, Kareaga, Barakaldo, Bizkaia, Euskadi, 48093, España","Senda de los Arroyos, Larrabea, Legutio, Gorbeialdea, Araba/Álava, Euskadi, 01170, España","Bilbao, Spain","Uria, Urduña/Orduña, Bizkaia, Euskadi, 48460, España",
2024-04-29 18:51:56.402276,€0.00,€0.00,€24.61,€0.00,€13217.41,€0.00,€0.00,€0.00,€13.93,€0.00,€10.68,"Bilbao, Spain","Bilbao, Spain","El Arbolar de Don Maisimo, Güeñes, Bizkaia, Euskadi, 48820, España","N-629, Lanestosa, Bizkaia, Euskadi, 48895, España","Bilbao, Spain","Bilbao Port, Santurtzi, Bizkaia, Euskadi, 48620, España",
2024-04-30 18:51:56.402276,€0.00,€0.00,€26.02,€0.00,€13191.38,€0.00,€0.00,€0.00,€15.56,€0.00,€10.46,"Bilbao, Spain","Bilbao, Spain","Parque Recreativo Botica Vieja, Deustuko Doneperiaga, San Pedro de Deusto-La Ribera, Deusto, Bilbao, Bizkaia, Euskadi, 48014, España","Bordaberriko bidea, Tartazu, Goizueta, Larraun-Leitzaldea, 31754, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-05-01 18:51:56.402276,€4308.00,€0.00,€193.87,€0.00,€17305.51,€0.00,€0.00,€170.27,€12.32,€0.00,€11.28,"Bilbao, Spain","Bilbao, Spain","Zamudio, Bizkaia, Euskadi, 48170, España","Peña Maza, Gordexola, Bizkaia, Euskadi, 48192, España","Bilbao, Spain","Usokoiola, Aulesti, Bizkaia, Euskadi, 48380, España",
2024-05-02 18:51:56.402276,€0.00,€0.00,€23.33,€0.00,€17282.19,€0.00,€0.00,€0.00,€14.84,€0.00,€8.49,"Bilbao, Spain","Bilbao, Spain","8, Calle Zabalbide, Zurbaran-Arabella, Uribarri, Bilbao, Bizkaia, Euskadi, 48007, España",España,"Bilbao, Spain",España,
2024-05-03 18:51:56.402276,€0.00,€0.00,€20.40,€0.00,€17261.79,€0.00,€0.00,€0.00,€11.29,€0.00,€9.11,"Bilbao, Spain","Bilbao, Spain","Barrio Errotaiega, Iratzagorria, Gordexola, Bizkaia, Euskadi, 48182, España","Liérganes-San Roque de Riomiera, San Roque de Riomiera, La Pedrosa, San Roque de Riomiera, Cantabria, 39728, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-05-04 18:51:56.402276,€0.00,€0.00,€23.77,€0.00,€17238.01,€0.00,€0.00,€0.00,€15.29,€0.00,€8.48,"Bilbao, Spain","Bilbao, Spain","El Acebal, Arce auzoa, Mercadillo, Sopuerta, Bizkaia, Euskadi, 48190, España","Bilbao - Bermeo errepidea, Emerando, Meñaka, Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Lutxana-Asua errepidea, Fátima, Erandiogoikoa, Erandio, Bizkaia, Euskadi, 48620, España",
2024-05-05 18:51:56.402276,€0.00,€0.00,€1038.04,€0.00,€16199.98,€1011.60,€0.00,€0.00,€15.70,€0.00,€10.73,"Bilbao, Spain","Bilbao, Spain","46, BI-4531, Elexalde, Gezala, Igorre, Bizkaia, Euskadi, 48140, España","Carretera Zazpilanda / Zazpilandako errepidea, Zazpilanda, Basurtu-Zorrotza, Bilbao, Bizkaia, Euskadi, 48013, España","Bilbao, Spain","Artxuetako bidea, San Migel, Uharte Arakil, Sakana, Navarra - Nafarroa, 31840, España",
2024-05-06 18:51:56.402276,€0.00,€0.00,€24.87,€0.00,€16175.11,€0.00,€0.00,€0.00,€15.86,€0.00,€9.00,"Bilbao, Spain","Bilbao, Spain","Senda del arroyo Grazal, Leskuren, Sodupe, Güeñes, Bizkaia, Euskadi, 48830, España","Artunduaga, Kantauriko Autobidea / Autopista del Cantábrico, Urbi, Ariz, Basauri, Bizkaia, Euskadi, 48970, España","Bilbao, Spain","Plano inclinado de Arbabal., Valle de Trápaga-Trapagaran, Bizkaia, Euskadi, 48093, España",
2024-05-07 18:51:56.402276,€0.00,€0.00,€26.85,€0.00,€16148.26,€0.00,€0.00,€0.00,€16.66,€0.00,€10.19,"Bilbao, Spain","Bilbao, Spain","Variante de la Universidad, Goierri, Astrabudua, Erandio, Andraka, Bizkaia, Euskadi, 48620, España","Túmulo de Anguia 1b, El Pontarrón de Guriezo-Agüera, Guriezo, Cantabria, 48880, España","Bilbao, Spain","Sima de la Piluca, Barrio La Vega, Ruesga, Cantabria, 39721, España",
2024-05-08 18:51:56.402276,€0.00,€0.00,€169.63,€0.00,€15978.63,€0.00,€0.00,€147.38,€14.55,€0.00,€7.70,"Bilbao, Spain","Bilbao, Spain","Sapalamendi, Orozko, Bizkaia, Euskadi, 48410, España","Royo Chiquito, Gordexola, Bizkaia, Euskadi, 48192, España","Bilbao, Spain","Patxitximendia, Amorebieta-Etxano, Bizkaia, Euskadi, 48915, España",
2024-05-09 18:51:56.402276,€0.00,€0.00,€23.63,€0.00,€15955.00,€0.00,€0.00,€0.00,€15.02,€0.00,€8.60,"Bilbao, Spain","Bilbao, Spain","BI-3148, Oñarte, Morga, Bizkaia, Euskadi, 48116, España","Breñas, Bareyo, Cantabria, 39170, España","Bilbao, Spain","BU-V-5743, Vallejo de Manzanedo, Valle de Manzanedo, Burgos, Castilla y León, 09146, España",
2024-05-10 18:51:56.402276,€0.00,€0.00,€439.19,€0.00,€15515.81,€0.00,€415.46,€0.00,€13.20,€0.00,€10.53,"Bilbao, Spain","Bilbao, Spain","Zetas hacia Tarín, Alonsotegi, Bizkaia, Euskadi, 48002, España","Torre del telégrafo óptico Ciordia, La Calzada, Ziordia, Sakana, 01260, España","Bilbao, Spain","El Calero, Merindad de Río Ubierna, Burgos, Castilla y León, España",
